x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y
-13.98322088,-272.8849717,43.53848746,4.463443728,4.429605802,1001.160592,-277.742364,14.66182919,24615.21424,23.05624631,14.25677223,0.90051862,6014.113505,91.22362856,3.622337875,36.67628104,204.7710956,8.825738293,307.9812606,-4.94714778,1
-17.63472612,-312.877197,65.50396425,5.205001327,4.372227958,1065.175291,-264.9884793,16.24810997,16021.77129,15.80062738,15.11003849,5.652816816,2801.899691,149.9284054,15.54630115,43.53443947,213.4489952,11.08935724,329.0950014,-4.869342751,1
-20.03948603,-235.6574458,53.86876901,4.668064891,6.016090773,731.9723866,-380.2483195,20.90139132,78989.07006,31.38590296,11.76484573,1.356328817,3204.523248,97.02688124,18.56150353,49.61824082,183.435525,5.113966044,245.2931526,-7.077431817,0
-15.35193685,-169.0278743,40.49990566,4.717980641,4.503784174,763.4039189,-195.8029031,23.43952822,32953.54268,,14.11237535,3.739213318,5418.152819,161.4304501,13.5257317,37.71136778,154.11043,11.01865359,204.0949963,-4.72417525,0
-12.05328189,-191.0716566,69.55866212,4.871689665,4.704903442,987.3519533,-265.2119848,14.4640355,70803.29887,18.12718292,10.63271395,4.533801057,3541.690808,98.07212472,24.49752106,40.21904147,207.5666342,8.735051611,274.1151874,-6.620674156,0
-11.66026703,-473.7004869,56.56705768,4.209539614,5.611420309,658.820752,-184.1699041,21.83781939,49266.40876,34.74268278,10.00832935,6.012701983,3805.771155,140.4977831,15.82177746,50.5117815,113.898767,10.22596467,240.8060582,-3.822486948,1
-15.55178893,-235.7108349,39.65760712,4.323607757,3.449995297,766.5648308,-336.156236,19.97988463,32184.72331,29.18555347,15.9142728,5.578263781,5191.501854,115.1154146,12.501283,44.37245411,247.2393821,10.07746595,201.153325,-4.862056871,1
-19.99956338,-299.2190577,24.80080781,5.057987429,3.951469184,753.0166746,-394.2347973,17.82362443,6349.176165,31.85760059,14.77618766,3.549436735,4950.759585,123.6962333,8.199515287,31.07758074,271.6341406,7.176327389,,-4.989301518,1
-16.60550929,-220.4291164,33.8227738,4.571204272,3.700311349,591.8923435,-315.4526162,25.62019514,56905.52133,32.4289539,17.45647104,3.539457388,6204.050096,118.2149079,11.86467453,31.58066083,237.0718971,10.63583959,214.9783975,-3.191768853,1
-13.79374699,-231.8722269,53.71571328,6.162832041,4.942319675,225.2936355,-244.3665993,16.63327159,55865.78429,32.25362946,10.23555026,8.503682033,5500.205058,92.81279503,14.44039256,43.96144417,213.2750282,8.884612535,210.2716985,-4.43521024,0
-9.376794975,-242.7238838,57.74310511,3.633738478,3.904763371,820.2252686,-187.4914021,19.9734375,57183.75066,33.11023066,14.59896149,2.240587198,6446.978548,147.8472466,18.95652757,33.58989761,186.8092406,9.743517457,229.5863217,-5.053440145,0
-13.86240801,-435.6113255,52.23350894,4.470362756,2.965635163,983.2158298,-265.9236758,19.90421776,-1593.569353,15.27246558,9.513728353,4.982285234,5984.450371,222.0984817,13.18520087,48.25156263,215.6650747,11.74127657,280.3922601,-4.267885673,1
-15.44050873,-323.7935389,45.36499906,4.298258778,4.734511911,485.2712708,-238.6561596,13.14539763,50074.95475,18.53833717,14.23718335,8.808387952,5892.628554,127.0432947,27.29730409,49.46097332,276.6339658,6.568319618,208.4737785,-4.82792797,0
-16.74804955,-209.9222409,49.50804672,3.960798067,4.683738506,,-200.7969506,14.33749824,52214.59247,38.52229121,8.688907469,3.712648067,5596.084097,137.0276378,17.22012544,31.54285342,217.3732161,9.532833706,277.6945883,-3.781709297,0
,-470.2879369,46.45412711,4.961682069,5.150034243,1162.453248,-242.5720197,4.85285995,48639.42567,26.82282431,13.04546044,4.412568689,5628.202295,131.9936261,17.19019379,36.91454045,178.5666693,7.166742186,305.3724338,-2.625429548,1
-18.51125804,-118.0733113,64.0065269,4.612208318,4.403087529,790.4171359,-227.9856261,15.8818155,60906.2987,,13.91339483,2.008316555,4739.419194,103.4721528,13.75065906,51.09715192,260.2167022,10.89125295,285.5946513,-3.991917909,0
-18.53481585,-201.8159694,66.80766687,4.698042413,3.577906527,853.2500116,-314.6589665,9.629348609,93020.87183,37.68927251,12.18026079,4.237575965,4119.278045,109.8270457,20.6755368,51.48853442,204.0687993,7.748174532,305.822809,-5.691153544,0
-21.06480704,-248.0226436,53.26618663,5.28908735,4.052444355,789.2176967,-326.9507844,14.71054312,74593.58203,36.98510123,15.8577995,2.2327642,5387.07947,111.1899078,16.0631632,34.54548875,188.2954792,7.612617363,230.7474558,-5.599537044,0
-17.11524399,-198.8153749,72.97252819,5.797387726,4.608627878,500.6744511,-211.1318557,11.16448422,78228.56538,27.1525294,13.10981998,5.480192339,5897.375684,87.0438413,25.02422545,41.90769738,145.9873238,11.76942218,245.3639594,-5.112580129,0
-17.70030195,-235.2470474,37.20585585,4.297095315,4.89383792,969.6831289,-348.5250579,24.06356189,40579.57223,20.18911044,13.45776561,1.469501741,,130.0259,16.03897704,25.13289573,255.0815334,8.652633572,279.5883286,,0
-17.20121211,-104.0846738,66.49180395,6.218901998,4.425718372,518.8712016,-282.0246164,21.17213478,77190.68642,30.01757468,11.18856024,7.886000178,3374.922555,114.4880908,24.64139704,30.21644946,200.5051461,8.461344617,270.097242,-4.274670092,0
-10.65547727,,57.18055935,4.450689243,5.222448481,849.257405,-198.5635017,20.23261783,51175.84557,31.17172347,10.42226415,5.05964505,5490.164707,126.1240412,15.39883921,34.24454257,212.0655758,10.11916463,192.4457766,-3.685995572,0
-9.228544357,-217.4408302,27.66767437,5.004026401,5.213939939,1092.252932,-382.9126334,22.1029014,60244.46356,24.73577047,13.16945103,3.901266511,5850.342582,,16.49132543,41.44466193,208.5634605,11.28653151,282.6940846,-3.815092605,0
-20.84179072,-299.5702045,10.21902898,5.269268994,2.967704431,532.8197528,-242.1473911,18.56509461,69668.67182,32.16904946,8.281756787,3.224684302,5415.553624,117.4241173,15.3100649,31.32735364,103.2465268,10.47340869,267.3201725,-5.893603794,1
-10.75012071,-86.78688189,56.20187933,5.171880694,2.936371729,605.8117536,-216.7384828,20.89450806,40093.7413,31.75151596,16.89521834,5.63499084,6451.621144,135.0559134,16.75238671,47.40211473,213.7800422,11.5314022,353.6239845,-6.88920443,0
-12.08801122,-160.2339649,26.21519046,3.2213994,2.976157525,1112.326979,-334.3755407,22.18343671,32514.55799,41.39252388,12.88858228,0.717162623,5569.608905,156.9935171,9.482600465,35.82104703,171.6673189,12.9574373,173.746307,-4.780362997,0
-16.70737067,-185.6495953,25.51886014,5.518997267,2.292786132,859.3783666,-203.8372593,,17513.8578,37.64288562,18.64824825,3.168627495,4746.492091,149.5082984,7.900352235,37.12260052,194.8463972,10.0806228,260.9620324,-4.388258076,0
-18.3742389,-198.5491742,49.37192718,5.663667798,3.789814014,407.9049669,-252.0776822,14.200294,68668.28376,24.82785324,11.33278448,8.204411698,5117.953095,109.961112,22.51376595,51.08132577,187.8479344,11.21017991,242.0308858,-2.862755807,0
-14.11575117,-295.6376829,52.00685136,5.663526342,5.802755502,752.5922995,-355.9129734,14.54100612,71799.4668,14.07283336,11.48862094,5.289314034,,96.8914154,25.16460218,33.5666176,163.8270458,7.85985737,230.0617547,-5.914759782,0
-15.32353266,-249.2301464,29.04247465,6.257109651,6.623892197,786.6944517,-423.679425,17.34025436,40236.0057,36.40139548,14.4934194,3.403515474,4897.659024,89.55050348,15.16427497,33.45624124,166.7759728,13.87701196,293.2933649,-3.075509952,1
-14.27357654,-276.1079953,21.2125506,5.029497751,4.050857399,994.2797809,-380.3604676,14.16554316,70037.71786,34.7316831,12.45054561,5.673562441,5857.998741,149.8809467,19.11743393,43.86074464,216.2503837,8.241741205,306.4911197,-3.732393492,0
-12.44676374,-183.0716581,48.03564716,5.233353342,4.344221624,592.4947152,-336.9807611,15.26191365,71732.427,29.4805341,11.86514913,6.305192972,5743.838717,110.3744984,17.93979779,47.46242204,159.0908154,7.567951487,257.4677811,-4.391998153,0
-10.99122406,-156.4362118,56.9459781,4.500205037,5.089443459,971.4120369,-246.3614398,9.163401698,61136.92983,32.06559753,5.553206908,5.384229587,4708.122813,120.1814777,19.65790633,42.94677586,220.0212674,13.80334475,298.6569677,-4.428953894,0
-17.41146156,-333.0466249,37.42366655,6.925049073,5.32735952,632.0986442,-306.7086154,24.35804729,58760.84289,38.77223612,12.57977569,3.015189271,5360.003518,139.3950392,7.578342027,55.6120662,157.5660465,10.68015253,274.9549875,-3.166664356,1
-15.73267163,-185.3228718,53.17378222,5.296067305,4.622745777,1048.973498,-399.1556096,20.75871773,84136.72179,31.63697479,13.28790116,1.545803778,5394.26555,111.72381,20.69913563,41.26196624,182.9423296,9.415500381,300.2400236,-5.540993772,0
-11.92533211,-267.1297228,29.99398391,4.882832676,3.340806277,609.1665149,-292.0138169,21.3628683,56104.99772,24.17478603,11.87354314,6.516034626,7195.218729,140.3516803,20.94907967,46.67605848,267.1525402,13.72498292,269.0998921,-4.298384078,0
-17.78641707,-380.2761185,48.34395546,6.190867489,6.54769852,,-353.2176355,22.9956741,31640.28315,43.26109766,13.94508792,5.507383278,5077.251272,153.2771601,7.419190666,47.71091371,327.5446633,12.38878433,199.6881825,-5.34335329,1
-14.29956128,-249.9372026,60.38227876,5.378602926,3.888306452,460.8263414,-413.5540564,20.86570212,91903.84004,5.949367919,8.753902069,4.615679854,5268.645401,54.86314628,27.20362993,34.3697558,184.9864351,11.64701704,340.5529065,-4.430306833,0
-14.65388244,-324.8425288,52.56317698,5.512918796,4.502768851,871.7341646,-361.4269102,21.64978547,32940.11788,33.52283478,14.73314115,3.660862967,4182.765476,119.6274109,11.52537458,36.79890718,200.7431402,10.64968313,264.8995871,-5.70020336,1
-13.30618469,-114.2150558,62.03869776,4.747100274,3.311112493,955.2212271,-232.2562719,14.47580922,57085.8855,38.25070709,11.05759069,4.08701661,5333.147167,143.4605443,18.73270708,65.72852383,281.8319224,9.645400365,202.1769141,,0
-13.62547601,-161.242044,56.46422769,5.188971765,4.633287488,966.2596592,-466.4747541,20.86864295,39211.02946,34.15415489,11.40773334,3.284996673,6140.551928,68.94599983,13.4163521,38.34368833,123.0524678,10.84061835,289.9332749,-4.09976785,1
-14.94721746,-336.5847087,28.31477813,3.898414117,4.438746322,760.1301107,-262.2358859,15.26593013,53381.02059,28.94404203,9.960447528,5.265077006,5577.639597,,20.23156977,49.26652163,167.8495849,8.283384019,326.3298645,-5.632755207,1
-18.12897706,-261.6738551,32.9906942,4.402975291,3.545884064,829.734613,-233.567437,12.16509993,31580.40859,22.94376853,13.16658632,4.54371753,4292.760166,95.04261295,10.15981298,42.13863336,184.4122073,9.868320947,265.4926173,-4.930307937,1
-20.24849255,-185.0185096,44.1459167,5.662911951,5.031447196,,-290.5661239,22.2813987,56418.10739,31.00659174,12.01096532,2.168608267,6060.473808,,,31.73822226,176.0229584,5.340485179,226.7144895,-3.113971636,0
-16.53569524,-49.55775801,55.5878495,3.487189187,4.521541625,1153.22157,-171.0351221,24.22463434,33830.41946,26.00281899,14.22121055,0.351627641,5193.300893,126.2589333,15.00891033,43.42396972,249.6565748,12.84291282,299.6987032,-5.640539149,0
-13.93964532,-236.8410695,60.07766281,5.510552536,4.565847414,165.9286412,-422.6689798,17.58228379,96621.14586,38.25966169,10.98625525,4.036869591,3829.502837,68.77572715,13.90456664,32.94707815,224.5278623,10.89560113,177.8862864,-5.379463205,0
-18.28856899,-207.6062937,39.31354146,5.231572269,5.035750215,872.0889519,-273.8166987,19.37260484,72665.00206,35.34937055,7.767239729,2.942767374,5721.759877,133.8309199,17.85851561,44.08983014,240.8255025,6.313764284,177.3686815,-2.025825323,0
-16.91565753,-257.9870721,48.44073093,7.084358417,6.3316842,1048.787549,-312.5643511,11.97688032,52752.42445,26.68361024,15.14597993,6.073377456,4303.40292,165.4729716,25.08443084,43.77285389,145.3868101,7.187414966,251.7083839,-5.22866695,0
-15.72923118,-50.48738656,66.9929997,6.795540114,5.099480881,1103.414923,-155.5279351,19.69976913,45957.30866,39.7239816,14.33689565,-0.749971474,6453.422685,123.8318087,13.47626619,54.5026428,175.5855704,10.3334013,169.3259394,-7.468572545,0
-16.30726701,-255.9938877,39.69088423,5.390587311,4.593379037,753.8227508,-432.0329866,20.90894726,75775.68698,33.8315669,11.42109205,4.20093613,6243.387774,126.0831405,17.96834586,35.03378181,174.326786,9.377036375,160.9578734,-4.49735449,0
-16.78002649,-294.9275857,16.83144262,5.535749968,3.988834641,1027.361805,-331.6570446,17.8817614,37688.49805,34.39703419,8.380010774,3.203924423,5385.117263,160.7181647,12.59926019,33.4266897,172.5017889,9.20831285,361.2777789,-6.267618658,0
-13.6264693,-286.2682563,37.69146231,5.267369337,2.843534573,372.4560843,-517.2003712,22.16769077,93905.0304,23.31491147,14.54209366,1.759690445,5163.452072,35.01779529,12.24185989,48.76420043,151.0327173,12.20394788,234.5629255,-6.306758855,0
-17.10957642,-382.5162488,53.12119245,3.588960717,5.394911562,1120.599474,-353.4404317,15.24774419,24837.26629,25.96827024,11.33227553,3.347662597,3992.010116,120.2821048,17.04505903,33.55593599,246.657141,10.50178624,219.8855298,-4.589426199,1
-19.30830332,5.178709246,23.62262793,3.482578229,6.124968403,714.4898653,-326.4368263,17.32796948,53298.71072,22.75257947,12.26971595,6.466427175,5962.446803,54.08667122,14.35986594,45.3711054,195.3647005,12.75259651,260.7302225,-4.376048053,1
-11.01810425,-183.7345303,36.26706942,5.122670642,5.07013875,847.5609512,-386.1415292,20.23974359,74490.77845,38.08430044,12.37973717,2.483852182,5591.585422,130.9929363,14.65689219,20.91450346,187.1109894,10.34495619,264.7830478,-5.204767695,0
-8.727246211,-141.5460182,30.26727368,6.133680241,4.402254635,1027.504678,-281.96598,16.54801727,44107.4933,36.8065963,,3.703204216,3652.868598,,11.49091328,42.13609651,222.3662604,10.63112744,369.2034634,-6.525071454,0
-20.21846345,-213.2807152,44.51119981,4.040420585,3.316628056,675.9598317,-275.0068497,18.63069752,55303.40685,25.91855014,15.46071363,5.185308499,2323.107175,128.349549,20.96940761,19.53428709,241.9538896,12.46852081,268.1019096,-5.364056677,0
-13.88085432,-514.0407635,19.85601454,6.291989103,8.176311059,407.4600911,-285.1165324,22.8086739,52888.08614,46.65680334,13.23392322,3.458821564,4851.240615,155.6561834,13.88698676,38.68147818,159.3519567,12.04050643,196.7680629,-3.419536146,1
-11.1962794,-238.2193347,43.48185289,2.574241746,5.880231187,416.4495424,-374.7254356,21.3223434,77295.41923,29.04616785,10.69725597,4.396168473,5653.594263,77.40399301,17.85007889,36.98216415,186.5345092,10.75195401,147.8175414,-4.515027218,0
-13.92331279,-205.74228,25.95996397,5.073823193,3.699276047,810.540538,-265.1486747,15.74159626,44034.66605,22.6090722,12.72740322,3.211043681,,74.45360761,14.03691744,43.68857551,265.7349869,13.90329955,327.7407845,-5.451034779,1
-12.85664056,-230.2046491,45.49484765,4.555765304,4.910843124,870.1041121,,18.55605746,71405.01012,34.4308824,12.54243453,3.111932115,5214.352247,127.3542758,16.98425407,36.67872299,220.5814938,11.32207995,248.6731369,-6.455681978,0
-10.64011729,-195.1760036,50.05115666,5.653107153,5.081071258,634.1689858,-473.000224,25.32894833,81582.87012,22.9885856,9.96920109,4.309909497,6974.5871,98.20993115,19.82798478,24.73138224,209.3883686,10.54820123,183.2275586,-5.555612307,0
-17.45102426,-387.198754,21.78494131,5.685774713,6.018084896,682.5414405,-305.1205422,20.46247174,36758.52467,30.98376538,10.99990225,3.755713524,4233.622482,169.64551,12.63302906,47.57046534,248.6595165,8.942297784,341.1855525,-5.271839172,1
-17.62106468,-268.8904888,29.68661067,4.027077364,7.072751574,800.9342128,-294.4863314,19.76292163,50095.37645,30.1937813,15.29439418,1.909790931,5152.440612,97.83058776,7.546123035,42.02920016,196.3082091,11.81560403,206.5119817,-6.136337109,1
-17.09508325,-172.9705903,67.65523245,4.447326466,4.651617477,829.8100903,-284.4718349,14.72379227,80142.09595,18.27147198,12.77703086,3.446776019,4220.204697,60.69595731,19.43593909,34.56821502,227.0283201,9.449184253,221.0536393,-7.05982835,0
-12.571779,-307.4711097,38.91248843,4.188532242,7.131670331,827.0107334,-307.5904942,20.0604053,51272.44614,30.30447776,9.573427575,4.126429296,4679.488743,62.88832292,23.59088768,37.50278206,207.5566229,11.7084472,298.2375654,-2.921245392,1
-19.14582735,-198.2555047,51.46657411,4.53966008,6.96701349,708.3063248,-348.2437685,16.08327758,48242.03625,9.937014379,14.52111984,5.961566175,5027.495386,118.2651527,25.25998308,33.88985478,232.0709304,7.842905929,305.5333087,-7.003831306,0
-16.39775578,-200.4829145,22.38577514,6.04491477,5.273616898,901.092625,-404.8139261,26.30907502,44084.49655,27.01002453,10.71285909,2.370749667,5838.361431,128.4588495,10.3826639,31.36688089,191.3554419,12.81305359,220.4408456,-6.204113633,0
-17.12788921,-128.0972419,58.36424724,4.574085985,5.207171862,1019.097119,-360.5692254,23.63350654,19292.88529,19.83921259,15.8923519,1.773301541,5482.693981,112.1424322,1.349520314,40.75822725,166.7086753,9.966528566,295.3106676,-5.98949759,1
-17.75394452,-71.77168974,75.16808086,4.477564833,,610.9338279,-238.7007666,16.21509387,77385.30164,25.88193745,11.98461233,4.861615171,6415.24574,74.4874904,17.61869366,37.56589111,136.0457574,7.355488995,284.2713936,-5.130467395,0
-18.1459812,-226.9422143,51.44386505,3.22438065,3.573455396,94.56928418,-260.1177447,23.52375541,60207.38207,33.44119668,11.81592233,6.035317734,5771.515829,93.12392498,15.40173502,41.50740494,152.0374826,10.15781316,214.0054923,-4.312906107,0
-13.33521694,-209.6866557,51.25509194,5.38820379,6.587147533,662.0111217,-258.8979049,,65126.44479,34.79587568,8.40759023,4.113031527,4732.746148,77.69077044,14.67449407,48.84666745,168.6661386,12.76779215,275.8334732,-5.123458516,0
-13.93603998,-321.8578158,39.72334859,3.995593499,6.574654512,691.5262153,-216.1567695,16.48533722,17354.20255,25.20600855,16.1713958,5.310009066,5532.331176,121.7569576,8.759336183,46.09863396,217.589994,7.153043902,296.4025776,-6.948384957,1
-16.17043968,-282.5243586,58.23129619,5.419319865,6.507765214,919.3492467,-263.5527669,19.30803942,50741.01744,26.15678924,13.12229724,6.803182166,4000.022464,137.0345758,13.35987633,42.22049331,204.0617319,12.15303243,275.6323459,-5.466763805,1
-15.60939099,-254.2498962,31.06946883,4.131934967,3.77810963,583.5529345,-376.0446415,23.83698908,57385.24757,30.0253522,15.24233775,2.497537665,3252.365258,118.5067474,12.6085641,51.42787122,240.8033164,9.132403964,300.0673969,-5.055799382,0
-13.13518599,-235.1846487,36.15544171,3.337610792,4.299133374,699.6216469,-279.8432991,14.76100111,55551.18745,32.36020765,10.92352601,5.908175629,5443.587084,132.968212,19.10791555,43.03641694,193.3035876,9.198295861,222.413003,-5.319869178,0
-16.91554547,-158.4551887,49.96633424,4.79484357,3.456499169,797.1052563,-348.9652585,19.66982565,47626.55116,30.44616951,10.1078699,1.681826855,,104.1778021,11.97708041,50.7543386,160.3614107,11.1657384,185.4150667,-4.240038186,0
-13.57217391,-236.7507934,24.93439619,5.607691817,4.742012136,687.4950809,-359.2082635,22.41269,33543.43045,35.04919701,12.3423286,0.272904564,5302.316695,116.2511011,-2.463801308,31.50181694,189.9488186,10.41824003,287.9959932,-6.075913193,1
-19.97351013,-157.1231599,52.98850681,4.837414699,6.205174685,380.9292101,-209.8073233,21.68036804,44523.88175,35.0511339,13.39658564,4.061018982,3022.030675,106.7923247,15.48151116,42.42395069,187.0067665,9.636762421,234.5171717,-4.852323692,0
-12.48686221,-101.2089154,64.73120451,3.56847279,4.66372917,540.9943797,-148.9102029,16.99873922,59218.80668,33.54798684,11.84411412,3.002628952,4702.310177,81.55466595,14.74804186,45.9592319,202.9460737,7.761672463,229.7785165,-5.576347141,0
-9.001934329,-113.6846175,60.12451978,3.690945356,5.801230429,717.9455129,-384.4613435,25.15415233,87494.10458,36.56503796,10.76458852,1.877063694,5502.548402,98.67704448,18.3368116,36.30871022,216.8967259,12.94450163,335.7705507,-4.853993489,0
-12.08448848,-289.7759011,35.75535637,3.323748552,5.066106212,652.257297,-282.7738515,15.7055388,40058.31694,35.40607079,11.68334673,3.555973113,2554.681607,128.1908678,14.50360714,41.17352429,250.0806683,13.37408622,250.0939017,-3.676600712,0
-18.92257631,-206.2872512,40.92243143,5.673741049,4.374601159,1074.549481,-476.825615,15.38903884,75271.92458,32.26170876,11.24291936,3.930909133,3968.530392,126.5996571,17.8721486,35.4292509,178.1566317,12.85919367,342.254305,-4.394479086,0
-9.965245378,-359.2475219,46.24797456,3.090831967,5.932907539,733.7142891,-234.0374714,24.01522463,59003.79781,32.35982984,11.01040471,3.263857405,5446.076068,87.26098208,15.93237065,35.48801246,194.4431483,6.701474698,231.9004839,-5.379721512,1
-16.84279564,-321.2248326,42.10253541,4.094507306,5.777533064,503.0888858,-256.621012,16.881705,51831.3643,34.28684879,11.63628215,4.136304178,6576.400505,121.3612771,13.12801826,42.09959799,248.1378443,13.25865301,199.6533502,-7.218431675,0
-13.47140912,-299.1207757,33.18915098,4.978843541,4.968630592,574.28828,-341.5036713,22.81574592,40385.73399,34.87409087,11.99570546,6.452241033,3261.008026,125.8554559,19.05213703,60.40226125,272.6026183,12.10746274,280.2979649,-6.977199111,1
-11.47250549,-229.2131874,51.86726821,4.99582871,5.283964191,725.6588324,-322.1601344,14.03894345,69254.38196,31.35299481,11.38787382,4.702583718,2250.933991,119.4123089,21.6600605,44.03017786,164.3627725,11.65358723,329.9827557,-3.99925575,0
-11.33472526,-156.1397361,55.17543411,6.421246721,4.716645664,474.5768108,-408.7633969,19.84786493,83388.91693,26.66296025,11.60721215,3.098895973,6165.456417,64.39505907,15.44315468,38.7632482,138.6101049,10.97229289,286.1243671,-6.54458596,0
-12.50348072,-238.150984,,5.003191822,3.866520612,742.0244409,-363.4802254,13.4971795,81761.79469,50.97310272,10.73480228,2.711058452,7341.21835,115.637539,13.62802949,31.86930661,294.3612282,6.633529584,292.7693306,-4.764384933,0
-16.4067523,-332.9024528,55.07062106,4.956661431,4.486710466,833.0745096,-425.5750677,23.73482969,29004.32709,35.63334677,11.09918702,4.339269424,5879.325488,149.3319667,15.53524773,32.85843147,260.0948538,10.41040098,203.8807058,-5.288289254,1
-14.65912235,-215.8590405,59.26721099,4.854833731,4.524620548,757.6520409,-267.3591504,12.57869298,63985.34998,30.35126758,11.25354994,6.318374874,6555.305779,119.6417838,19.86324093,35.97672185,201.3356477,9.360100281,243.4386858,-4.748914145,0
-13.12955599,-199.8687135,43.66798423,4.6038015,3.294530117,1083.361981,-318.298915,12.2734195,37710.03388,20.79994098,17.68400053,3.916570015,5568.12714,86.69622137,12.85508267,51.99876912,146.2961302,10.45445994,339.5338019,-5.239020452,1
-12.94293597,-132.4819843,65.16488592,5.506647622,6.980240761,977.6522081,-266.5902078,17.79860341,70650.30696,28.74172783,11.01875753,2.552617355,5922.627069,105.4994171,18.99448668,40.33444281,223.8974485,7.161801508,358.7063193,-4.69112838,0
-14.04630858,-115.5623304,55.4119298,4.628976831,4.57754082,814.5610199,-202.0312381,18.91935964,59152.16501,39.19617631,13.3298537,5.130873028,5093.587169,127.8559913,16.73519905,45.92875874,187.8008023,11.33712742,289.4238815,-4.757885057,0
-13.20227678,-193.7314265,4.352928148,5.692526929,1.878446162,620.0222317,-307.2672979,18.54441169,20408.9619,23.71986726,17.14273115,4.320487205,2671.466531,99.87658227,10.28945923,20.47697269,264.812364,9.939615027,246.628322,-5.226514001,1
-16.60278076,-397.8158328,41.91786937,5.950201212,3.906332095,767.6164664,-318.3602528,20.22837043,30905.27205,29.50095935,13.44447727,5.869470437,5592.75316,169.8436982,19.38460284,35.71246844,225.9845551,12.13152127,239.2772035,-4.267648442,1
-21.84280887,-189.0207578,64.42658794,4.402092393,3.358018001,514.493634,-294.6820485,14.71854531,86310.69478,32.75761906,15.8921175,3.322459178,4973.143544,72.07160182,16.29775933,38.37774237,213.8944404,10.24262053,256.3245485,-4.360608607,0
-12.51587493,-199.3846163,50.24150704,4.268344263,6.196122757,867.6497256,-243.3858019,19.43115885,58075.04012,19.6725578,10.89972928,4.486028084,5687.727815,121.2067012,23.79672564,34.31004706,187.0363426,12.31813671,202.2933125,-4.239206444,0
-12.80811622,-191.0619544,58.7087258,5.606563407,5.567921601,186.8387726,-409.7448576,24.78915453,74370.43935,24.28863652,12.08234591,5.353545855,6894.343848,65.23975733,15.43585551,30.59361128,232.9214554,9.926326049,236.0617092,-5.066406582,0
-10.95239566,-94.7797105,64.27280434,5.282159059,3.995932833,896.5816324,-230.2648267,22.01011885,56773.0942,21.59670424,16.74957109,4.951797278,5238.197651,122.6216492,23.09433854,43.05571063,224.4651401,9.409981692,234.1934453,-5.095739714,0
-15.672984,-62.60733658,56.58780703,6.793343601,2.607778674,1366.568075,-51.57270053,22.31307459,21999.36774,35.03357373,8.813575995,0.522010275,5592.54042,206.8201642,18.5830802,55.66705837,142.8906855,10.28955547,295.5183582,-7.305265722,0
-10.75928919,-193.4705662,53.45353411,4.37093982,4.659669084,699.1650387,-379.4903529,12.38189149,88943.31216,29.45159814,16.45416832,6.536132835,4927.478042,83.80570509,19.31864406,39.54272645,276.7404134,9.285072312,194.7728494,-4.724628516,0
-17.86126488,-258.6541264,33.10735652,6.110861842,4.369885526,740.3690969,-296.1770797,17.11261509,60877.16235,38.81814161,15.4335845,2.818779379,6130.228808,139.4761481,13.07448792,35.56295295,208.6629091,14.65393805,,-4.284206266,0
-16.49678726,-204.5769138,42.09166058,6.524939633,4.904957599,689.8102115,-266.1213941,16.65938061,58066.49791,42.82336935,13.70261582,3.379704858,4850.109005,141.1549756,12.56068803,43.15806664,241.2836118,11.07445162,252.9388605,-3.678787457,0
-11.51574281,-417.5772086,14.3326095,3.751969163,4.145591897,315.9398906,-276.2872243,24.28193109,58296.6029,44.69626429,11.18116691,5.121142182,6167.881582,141.7376295,15.25902568,55.48986159,190.7366988,8.286308139,230.1369478,-6.303875859,1
-17.54848038,-135.4027527,48.15530323,5.911165576,5.307389196,914.0667324,-157.0229469,24.65853013,36856.34207,19.26020371,16.38841618,4.123575762,5163.55396,161.2942568,25.04436231,35.50198843,186.3719778,12.98275752,301.0820806,-4.075732,0
-12.50180669,-209.8653387,25.03038136,4.096189516,5.721283937,672.6436019,-491.6619434,25.61267521,42361.97563,40.50223956,10.80067492,1.273243446,4175.365033,164.7402752,2.209847331,42.33493423,287.0515208,11.0011359,266.8965971,-5.837732998,1
-17.9042591,-325.2340009,32.88939033,5.772296333,4.517412229,611.0634763,-309.3422449,9.325665064,63548.69439,27.96985617,11.70973388,7.994952003,3764.432872,130.4082843,22.58749561,40.38388453,198.1002615,15.62362245,201.3991862,-4.630503473,0
-15.82633795,-125.3893341,68.6449001,5.318351032,4.065173408,869.7804459,-346.0816119,15.06321933,80046.21001,36.38622143,8.463977737,2.001215365,3422.841516,63.30309722,14.52757446,44.43143699,164.0980689,9.174527334,240.9830765,-6.399571475,0
-18.23880048,-94.42983499,66.24712373,5.464951905,5.280699907,795.2654226,-204.2318137,19.83573384,57915.37841,31.59007836,15.05701305,3.78603111,5228.720128,107.8976325,16.33691117,47.10982481,110.0027381,6.895656737,266.1369876,,0
-11.27263853,-220.9606933,54.68269157,3.713502802,5.884865663,369.365633,-274.0728922,15.60748887,69371.1353,34.173117,12.77133719,6.33601225,4671.247516,99.43428828,18.71561328,48.43005766,122.965676,8.634771189,178.9510486,-3.846514764,0
-10.5594333,-151.6599896,58.56128074,5.03985971,5.072611085,948.3450578,-208.2457705,17.34274098,0,31.26103735,6.749333597,1.723970064,5299.345116,131.0210239,16.76088024,47.29917109,150.9424567,12.87788535,288.1050378,-5.224643603,0
